Fx	Fy	Fz
-0	0.0002	0.0098
0.0084	0.0051	0.0098
0.0084	-0.0049	0.0098
0	0	0
0	0.01	0
0.0084	0.0051	0
-0	0.0002	0.0098
0	0.01	0.0098
0.0084	-0.0049	0.0098
0	0.02	0.0098
-0	-0.0098	0.0098
0.0084	0.0051	0
0.0169	0.02	0
0	0.01	0
0.0084	0.0051	0.0098
0.0084	-0.0049	0.0098
0.0084	0.0051	0.0098
0.0084	-0.0049	0
-0	0.0102	0.0098
0.0253	0.0149	0.0098
0.0169	0.01	0.0098
0.0084	0.0051	0.0098
0.0253	0.0149	0
0.0084	-0.0049	0.0098
-0	0.0102	0.0098
0.0084	0.0051	0
-0	0.0002	0
0.0084	0.0051	0
0.0084	0.0051	0.0098
0.0084	-0.0049	0
0.0084	0.0051	0
0.0169	0	0
0.0084	-0.0049	0.0098
0.0084	0.0051	0.0098
0.0084	0.0051	0.0098
-0	0.0002	0.0098
0.0253	0.0151	0.0098
-0	0.0002	0.0098
0.0084	0.0051	0.0098
0.0084	0.0051	0
0.0169	0.0002	0.0098
0.0169	0.0002	0.0098
0	0.01	0.0098
0.0084	0.0051	0.0098
0.0084	-0.0049	0.0098
0	0.02	0.0098
0.0169	-0.0098	0.0098
0.0084	0.0051	0.0098
0.0084	-0.0047	0.0098
0.0084	-0.0049	0.0098
0.0084	0.0051	0.0098
0.0169	0.0002	0.0098
0.0084	0.0051	0
0.0084	0.0149	0
-0	0.0002	0
0.0084	-0.0047	0
-0	0.0002	0
0.0084	0.0151	0.0098
0.0084	0.0151	0
0.0084	0.0051	0.0098
-0	0.0102	0.0196
0.0084	0.0051	0.0098
0.0084	-0.0049	0.0098
0.0084	0.0151	0.0098
-0	0.0002	0.0098
0.0084	0.0051	0.0098
0.0084	-0.0049	0.0098
-0	0.0002	0
0.0084	0.0051	0
0.0084	-0.0049	0.0098
0.0084	0.0151	0.0098
0.0169	-0.0096	0.0098
0	0.01	0.0098
0.0084	0.0151	0.0098
0.0084	0.0051	0
0.0084	0.0051	0
0.0084	-0.0049	0
0.0084	-0.0049	0
0.0084	0.0051	0.0098
0.0084	0.0051	0.0196
0.0084	0.0051	-0.0098
-0	-0.0098	0.0098
-0	0.0102	0.0098
0.0084	0.0151	0.0098
0.0169	-0.0098	0.0098
-0	0.0002	0.0098
0.0169	0.0102	0
-0	0.0102	-0.0098
0.0084	0.0051	0.0098
-0	0.0002	0.0098
0.0084	0.0051	0.0098
0.0084	0.0151	0
-0.0084	-0.0047	0.0098
0	0.02	0
0.0084	0.0051	0.0098
0.0084	-0.0049	0.0098
0	0	0.0098
0.0084	-0.0049	0.0196
0.0084	0.0051	0.0098
-0	0.0002	0
0.0084	0.0051	0.0098
-0	0.0002	0
0.0084	-0.0049	0.0098
-0	0.0002	0
0.0084	0.0051	0.0098
0.0084	0.0051	0.0098
0.0084	0.0051	0.0098
0.0084	0.0051	0
-0	0.0002	0.0098
0.0084	0.0051	0
-0	0.0002	0.0098
0.0084	0.0051	0.0098
0.0169	0.0002	0.0098
-0	0.0002	0.0098
0.0084	-0.0049	0.0196
0.0084	0.0151	0.0098
0	0	0.0098
0.0084	0.0051	0
-0	-0.0098	0.0196
0.0084	0.0051	0
0.0084	0.0051	0.0098
-0	0.0102	0.0098
0.0169	0.01	0.0098
0.0084	0.0051	0
0.0084	0.0051	0
0.0084	0.0051	0.0098
0.0084	0.0151	0.0098
-0	0.0002	0.0098
-0	0.0102	0
-0	-0.0098	0.0098
0.0084	0.0051	0.0098
0.0084	0.0151	0.0098
-0.0084	0.0051	0
-0	0.0002	0
-0	0.0002	0.0098
0.0084	0.0051	0.0098
-0	0.0002	0.0196
0.0084	0.0051	0
-0	0.0002	0
0	0.01	0
0.0084	0.0051	0
-0	0.0102	0.0098
0.0084	-0.0047	0
0.0084	-0.0047	0
0.0084	0.0151	0
0.0084	0.0051	0.0098
-0	0.0002	0.0098
-0.0084	0.0053	0.0098
0.0084	0.0051	0
0.0084	0.0151	0
0.0253	0.0151	0
-0	0.0002	0
0.0084	-0.0049	0
0.0084	0.0051	0.0098
0.0084	0.0151	0
-0	0.0102	0.0196
0.0084	0.0051	0.0098
0.0084	0.0151	0.0098
0.0084	0.0051	0
-0	0.0002	0
-0	-0.0098	0.0098
-0	0.0002	0.0098
0.0084	-0.0047	0
0.0169	0.0102	0
-0	0.0002	0.0098
0.0084	0.0151	0.0098
-0	-0.0098	0
0.0084	-0.0047	0
0.0084	0.0051	0
0.0084	0.0051	0.0098
-0.0084	-0.0047	-0.0196
0.0253	0.0149	0.0098
0.0084	0.0051	0
-0	0.0102	0
0.0084	0.0151	0.0098
0.0169	0.0102	0.0098
0.0084	0.0051	0
0.0084	-0.0147	0.0098
0.0169	0.01	0
0.0169	-0.0096	0.0098
-0	0.0002	0.0098
-0	0.0102	0
0.0084	0.0053	0
0.0084	-0.0047	0
0	0.01	0.0098
0.0084	0.0051	0.0098
-0	0.0102	0.0098
-0	0.0002	0
-0	0.0002	0.0098
-0	0.0002	0
0.0084	0.0051	0
0.0084	0.0051	0.0098
0.0084	0.0051	0
0	0.01	0
0.0084	0.0053	0
0.0084	-0.0047	0.0098
0.0084	0.0151	0.0098
-0.0084	0.0053	0
-0	0.0002	0
0.0084	0.0051	0
0.0169	0.0002	0.0098
-0	0.0102	0.0098
-0	0.0002	0
-0	0.0102	0.0098
-0	0.0102	0.0098
0.0084	0.0053	0
0.0084	0.0151	0
0.0084	0.0051	0.0196
-0	0.0002	0.0098
0.0084	-0.0049	0.0098
-0	0.0002	0.0098
0.0084	0.0051	0.0098
-0.0084	0.0053	0.0098
-0	0.0102	0.0098
-0	0.0102	0
0.0084	0.0251	0
-0	0.0102	0
-0	0.0102	0
-0	0.0002	0
0.0084	0.0051	0.0098
-0	0.0002	0
-0	0.0002	0.0098
0.0084	0.0151	0.0098
0.0084	0.0151	0.0098
0.0084	0.0051	0.0098
0.0084	0.0051	0
-0.0084	0.0151	0.0098
0.0084	0.0051	0.0098
0.0169	0.0002	0.0098
0.0084	0.0051	0
0.0084	0.0151	0
-0	0.0102	0.0098
-0.0084	-0.0047	0.0098
-0	0.0102	0
0.0084	-0.0047	0
0.0084	0.0151	0
-0	0.0002	0.0098
-0	0.0002	0.0098
-0.0084	0.0051	0
-0	0.0004	0.0098
0.0084	0.0053	0
0.0084	0.0053	0.0098
-0	0.0002	0.0098
0.0169	0.0102	0
0.0084	0.0051	0
-0	0.0002	0.0098
0.0084	0.0051	0.0098
0.0084	0.0051	0
-0	0.0002	0.0098
-0.0084	0.0051	0
0.0084	0.0051	0
-0.0169	0.01	0
-0	0.0002	0
0.0084	0.0051	0.0098
-0	0.0102	0.0098
0.0084	0.0051	0
-0	0.0102	0.0098
0.0084	-0.0047	0
0.0169	0.02	0
0.0084	0.0051	0
-0.0084	0.0053	0.0098
0.0084	0.0151	0
0.0169	0.0102	0.0098
-0	0.0002	0.0098
0.0084	0.0051	0
-0	0.0002	0
0.0169	0.0002	0
0.0084	-0.0047	0.0098
0.0253	0.0053	0
0.0169	0.0102	0.0098
0.0084	-0.0047	0
-0	0.0102	0.0098
0.0084	0.0051	0.0098
0.0169	0.0002	0.0098
0.0084	0.0151	0.0098
-0	0.0102	0.0098
0.0084	0.0051	0
-0	0.0002	0
0.0084	0.0151	0.0098
-0.0084	0.0051	0
0.0084	0.0151	0.0098
-0	0.0002	0
0.0084	0.0051	0.0098
0.0084	0.0051	0.0098
0.0084	0.0051	0.0098
0.0084	0.0151	0
0.0084	0.0051	0.0098
-0	0.0002	0.0098
0.0084	0.0053	0.0098
0.0084	0.0051	0.0098
-0.0084	0.0051	0.0098
-0	0.0102	0.0098
0.0084	-0.0047	0
0.0084	0.0051	0.0098
0.0084	0.0051	0.0098
-0	0.0202	0.0098
0	0.01	0
-0	0.0102	0
0.0084	-0.0049	0
-0	0.0002	0.0098
-0	0.0002	0.0098
0.0084	-0.0049	0
-0	0.0102	0.0098
-0	0.0002	0
0.0084	0.0051	0.0098
0.0084	0.0149	0
0.0084	0.0051	0
-0.0084	0.0051	0.0196
0.0084	0.0051	0
0.0084	0.0051	0
0.0084	0.0051	0.0098
-0	0.0002	0
-0	0.0102	0
0.0084	-0.0049	0.0098
0.0084	0.0053	0.0098
0	0.02	0.0098
0.0084	0.0051	0.0098
-0	0.0002	0
0.0084	0.0053	0.0098
-0	0.0102	0.0098
0.0084	0.0151	0.0098
-0	-0.0098	0.0098
0.0084	-0.0047	0.0098
-0	0.0102	0.0098
-0	0.0002	0.0098
0.0169	0.0102	0
0.0084	0.0051	0.0098
-0	0.0002	0
0.0084	0.0151	0.0098
0.0084	0.0051	0.0098
-0	0.0002	0.0098
-0	0.0002	0.0196
0.0084	0.0051	0
-0	-0.0098	0.0098
-0	0.0102	0
0.0084	0.0051	0.0098
0.0084	0.0151	0.0098
0.0084	0.0051	0.0098
0	0.01	0.0098
0.0084	0.0051	0.0098
0.0169	0.01	0
0.0084	0.0051	0.0098
-0	0.0002	0
-0	0.0102	0
-0	0.0002	0.0098
0.0169	0.0002	0
-0	-0.0098	-0.0098
0.0169	0.0002	-0.0098
0.0084	0.0051	0.0098
0.0084	0.0051	0.0098
0.0084	0.0051	0.0098
-0	0.0002	0
0.0084	0.0051	0.0098
0.0084	0.0051	0.0098
0	0.01	0.0098
0.0084	-0.0147	0.0098
-0	0.0002	0.0098
0.0084	0.0151	0
0	0.02	0
-0	0.0102	0.0098
-0	0.0002	0
-0	0.0102	0.0098
-0.0084	0.0151	0
0	0.01	-0.0098
0	0.02	0.0098
-0.0084	0.0149	0
-0	0.0002	0.0098
0	0.01	0
0.0084	0.0051	0
0.0084	0.0051	0
0.0084	0.0051	0.0098
0.0169	0.0002	0.0098
0	0.01	0
0.0084	0.0151	0.0098
0.0169	0.01	0.0098
0.0084	-0.0049	0.0098
0.0084	-0.0047	0
-0	0.0002	0
-0	0.0002	0
0.0084	0.0151	0.0098
0.0084	0.0051	0
0.0084	0.0151	0.0098
-0	0.0002	0.0098
0	0.01	0.0098
0.0084	0.0151	0
0.0084	0.0051	0.0098
-0	0.0002	0.0098
0.0084	0.0151	0.0098
0.0084	0.0151	0.0098
0	0.01	0
0.0084	0.0051	0
0.0084	0.0051	0
0	0	0
0	0.02	0
0	0.01	0.0098
0.0169	0.0102	0.0098
0.0084	-0.0049	0.0098
0	0.02	0
0.0084	0.0151	0.0098
0.0084	-0.0049	0.0098
0	0.01	0.0098
0.0084	-0.0049	0
-0	0.0002	0
0.0084	0.0051	0
-0	0.0102	0.0098
0.0084	0.0151	0.0098
0.0084	-0.0049	0.0098
0.0084	0.0051	0.0098
0.0084	0.0051	0.0098
-0	0.0102	0.0098
0.0169	0.01	0
0.0084	0.0051	0
0	0.01	0
0	0.01	0
-0	0.0002	0
0.0084	0.0151	0
0.0169	0.01	0
-0	0.0002	0.0098
0.0084	0.0051	0
0.0084	0.0051	0
0.0084	0.0051	0
0.0084	0.0051	0
-0	0.0002	0.0098
0.0084	0.0149	0
-0	0.0002	0
-0.0084	0.0051	-0.0098
0	0	0
0.0084	0.0051	0.0098
0.0084	0.0051	0.0098
-0	0.0002	0.0098
0.0084	-0.0049	0
0	0.01	0.0098
0.0084	0.0151	0
0.0169	0.01	0
0.0169	0	0
0	0	0.0098
0.0084	-0.0049	0
-0	0.0002	-0.0098
0.0169	0	0.0098
0.0084	0.0051	0.0098
-0	0.0002	0
0.0084	-0.0049	0.0098
0.0084	0.0051	0
0.0084	-0.0049	0
0.0169	0.0002	0.0196
0.0169	0.0002	0.0098
0.0084	0.0051	0.0098
0.0084	0.0051	0
-0	0.0002	0.0098
0.0084	0.0051	0.0098
0	0.02	0
0	0	0.0098
0.0084	-0.0049	0.0098
0.0084	-0.0049	0.0098
0.0084	0.0151	0
0.0084	0.0051	0
0.0084	-0.0049	0
0.0084	0.0149	0
-0.0084	0.0051	0
0.0084	0.0049	0
-0	0.0002	0.0098
0.0084	0.0051	0.0098
0.0169	0.01	0.0098
0.0084	0.0051	0
-0.0084	0.0151	0
0.0084	0.0051	0.0098
0.0084	0.0051	0
0.0084	0.0051	0.0098
0.0169	-0.0098	0.0098
0	0.01	0.0098
0.0084	-0.0049	0.0098
0	0.01	0.0098
0.0084	0.0051	0.0098
0	0	0
0.0084	0.0051	0
0	0.01	0.0098
0	0.02	0
0.0084	0.0051	0.0098
0.0084	-0.0049	0
-0	-0.0098	0.0098
0.0084	0.0151	0
0	0.01	0.0098
-0	-0.0098	0
0.0084	0.0151	0
0.0084	-0.0049	0.0098
0.0084	-0.0049	0.0098
0.0084	-0.0049	0.0098
0.0169	0.01	0.0098
0	0.01	0.0098
0.0084	-0.0049	0.0098
0.0084	0.0049	-0.0098
0.0084	0.0051	0.0098
-0	0.0002	0
0.0084	0.0151	0
0.0084	0.0051	0
0.0084	-0.0049	0.0098
-0	-0.0098	0.0098
-0	0.0002	0
-0.0084	-0.0047	0.0098
0.0084	0.0051	0.0098
0.0084	-0.0049	0.0196
0.0084	0.0051	0.0098
0.0084	0.0051	0
0.0084	0.0051	0
0.0084	0.0151	0.0098
0.0169	0.0102	0.0098
0.0084	0.0051	0
0.0084	0.0051	0
-0	-0.0098	0.0098
0.0084	0.0051	0.0098
0.0084	-0.0049	0
0.0084	0.0051	0
-0	0.0002	0.0196
0.0169	0.02	0.0098
-0	-0.0098	0
0.0084	-0.0049	0
0.0084	0.0051	0.0098
0.0084	0.0151	0
0.0084	-0.0049	0.0098
0.0084	-0.0049	0.0098
0.0084	0.0051	0
0.0169	0.0002	0.0098
0.0084	0.0051	0
-0	0.0002	0.0098
0.0084	-0.0047	0.0098
0.0084	0.0051	0
0.0169	0.02	0.0098
0.0084	0.0051	0
0.0169	0.0002	0
0.0084	-0.0049	0.0098
0.0084	0.0051	0.0098
-0.0084	0.0051	0.0098
0.0084	0.0051	0
0.0084	0.0151	0
0.0084	0.0051	0.0098
0.0169	0.0102	-0.0098
0.0084	0.0151	0.0098
0.0084	0.0051	0.0098
0.0084	0.0051	0
0.0084	0.0051	0.0098
0.0084	0.0051	0.0098
0.0084	0.0051	0.0098
0	0.01	0.0098
-0	0.0002	0
0.0084	0.0051	0
0.0084	0.0051	-0.0098
0.0084	-0.0049	0
0.0084	-0.0049	0
-0	0.0002	0
0.0084	0.0151	0
0.0084	-0.0049	0.0098
0.0084	0.0051	0
0.0084	0.0151	0.0098
0.0169	0.0002	0
-0	0.0002	0
-0	0.0102	0.0098
0.0084	0.0051	0
0	0.03	0.0098
0.0084	0.0051	0.0098
0.0084	-0.0147	0.0098
0.0084	0.0051	0.0098
-0	-0.0098	0
0.0084	0.0051	0.0098
-0	0.0002	0.0098
0.0084	0.0051	0
-0	0.0102	0
0.0084	0.0151	0
0.0084	-0.0047	0.0098
0.0084	0.0051	0.0098
0.0084	0.0151	0.0098
0.0084	0.0051	0
0.0084	0.0251	0.0098
0.0084	0.0051	0.0098
-0	0.0002	0.0098
0.0084	0.0051	0
0.0084	0.0051	0.0098
0.0084	0.0051	0.0098
0.0084	-0.0049	0
0.0084	0.0151	0
0.0169	0.0002	0.0098
0.0084	-0.0149	0.0098
-0	-0.0098	0
-0	0.0102	0.0098
-0	-0.0096	0
-0.0084	0.0051	0
0.0084	0.0051	0
-0	0.0002	0.0098
0.0169	0.01	0.0098
0.0084	-0.0049	0
0.0084	0.0051	0
0.0084	0.0151	0
0.0084	-0.0047	0
0.0169	0.0102	0
-0.0084	0.0151	0.0098
0.0084	0.0151	0.0098
0.0084	0.0149	0.0098
-0	0.0102	0
0.0084	-0.0049	0
-0	0.0002	0.0098
-0	0.0002	-0.0098
0.0084	0.0051	0
0.0084	0.0051	0
0.0084	0.0051	0
0.0084	0.0051	0.0098
-0	0.0102	0.0098
-0	0.0102	0.0098
-0	0.0102	0
0.0169	0.01	0
-0	0.0002	0.0098
0.0084	0.0051	0
-0	0.0002	0.0098
0.0084	0.0053	0.0098
-0	-0.0098	0.0098
-0	0.0102	0.0098
-0	0.0002	0
0.0084	0.0051	0.0098
-0	0.0002	0.0098
0.0169	0.0002	0
-0	0.0102	0.0098
0.0169	0.01	0
0.0084	0.0051	0
-0	0.0002	0.0098
0.0084	0.0051	0
0.0084	0.0051	0.0098
-0	0.0102	0.0098
0.0084	0.0053	0
-0	0.0102	0.0098
0.0084	0.0053	0
-0	0.0002	0.0098
0.0169	0.02	0.0098
0.0169	0.0002	0
0.0084	0.0051	0
-0.0084	-0.0047	0
0.0084	0.0151	0.0098
0.0084	0.0051	-0.0098
0.0084	0.0151	0.0098
-0	0.0202	0
0.0084	0.0051	0
-0	0.0002	0.0098
-0	0.0002	0.0098
0.0084	0.0151	0
0.0084	0.0051	0
-0	0.0102	0
0.0169	0.0102	0
-0	0.0102	0.0098
-0	0.0002	0.0098
0.0084	0.0051	0
-0	0.0002	0.0098
0.0084	0.0151	0.0098
-0	0.0002	0.0098
0.0084	-0.0047	0
0.0084	0.0051	0
0.0084	0.0151	0.0098
0.0084	0.0051	0.0098
0.0084	0.0051	0
-0.0084	-0.0047	0
-0	0.0102	0
0	0.01	0
0.0084	0.0151	0.0098
-0	0.0002	0
0.0169	0.0002	0
0.0084	0.0051	0
0.0084	-0.0047	0
0	0.02	0
0.0084	-0.0049	0.0098
-0	0.0002	0
0.0084	0.0051	0.0098
-0	0.0102	0.0098
-0	0.0002	0.0098
-0	0.0002	0
0.0084	-0.0047	0
-0	0.0002	0
0.0084	0.0151	0.0098
0.0084	0.0051	0.0098
-0	-0.0098	0.0098
0.0084	0.0051	0
-0	-0.0098	0
-0	0.0102	0
0.0084	0.0051	0.0098
0.0084	-0.0147	0
0.0084	0.0151	0
0.0084	0.0151	0
0.0169	0.0002	0
0.0169	0.0102	0.0098
0.0084	-0.0047	0
-0	0.0102	0.0098
0	0.02	0
0.0084	0.0051	0.0098
0.0084	0.0051	0
0.0169	0.0002	0
0.0084	0.0151	0
0.0084	0.0151	0.0098
-0	0.0202	0
0.0084	0.0151	0.0098
-0.0084	0.0051	0.0098
0.0084	0.0051	0
0.0084	0.0051	0
0.0169	0.01	0
0.0084	0.0051	0
-0.0084	-0.0147	0
-0	-0.0098	0
0.0084	-0.0047	0
-0	0.0102	0.0196
0.0084	-0.0047	0.0098
0	0.01	-0.0098
0.0084	0.0151	0
-0	0.0102	-0.0098
0.0084	-0.0047	-0.0098
-0	0.0002	0
-0.0084	-0.0049	0.0098
0.0169	-0.0098	0
-0.0084	0.0051	0
-0	0.0102	0.0196
0.0084	0.0051	0
0.0169	0.02	0
0.0084	-0.0047	0
0.0084	0.0051	0.0098
0.0084	-0.0147	0
0.0084	0.0051	0.0098
-0	0.0002	0.0098
0.0084	0.0151	0
-0	0.0102	0
0.0084	-0.0047	0
0.0084	0.0051	0
0.0169	0.0002	0
0.0084	-0.0049	0.0098
0.0084	0.0051	0.0098
-0	0.0102	0.0098
-0	0.0102	0
0.0084	0.0051	0
0.0084	0.0151	0
0.0084	0.0051	0.0098
0.0084	0.0151	0
0.0084	0.0051	0.0098
0.0084	-0.0047	0
0.0084	0.0051	0
-0	0.0002	0.0098
-0	-0.0098	0
0.0084	-0.0047	0.0098
0.0084	0.0051	0.0098
0.0084	0.0151	0
-0	0.0102	0.0098
0.0084	0.0151	-0.0098
-0	0.0002	0
-0	0.0102	0
0.0084	0.0251	0
0.0084	0.0151	0.0098
0.0084	0.0051	0.0098
0.0169	0.01	0.0098
0.0084	-0.0047	0.0098
0.0084	0.0051	0
-0	0.0002	0
-0.0084	-0.0047	0
0.0084	0.0051	-0.0098
-0	0.0102	0.0098
0.0084	-0.0047	0
0.0084	0.0151	0
-0	0.0002	0.0098
0.0084	0.0151	0.0098
0.0084	0.0051	0.0098
-0	0.0002	0
0.0084	-0.0049	0
0.0084	0.0051	0
-0	0.0102	0.0098
0.0169	0.0002	0
0.0084	0.0251	0
-0	0.0102	0.0098
-0	0.0002	0.0098
0.0084	0.0051	0
0	0.02	0
0.0084	0.0151	0.0098
-0	0.0102	0
0.0084	0.0053	0.0098
-0	0.0002	0
-0	0.0002	0
0.0084	0.0051	0
0.0084	-0.0047	0.0098
0.0084	0.0151	0.0196
0.0253	0.0051	0
0.0169	0.0102	0
-0.0084	-0.0047	0
-0	0.0002	0.0098
-0	-0.0098	0
0.0084	0.0051	0
-0	0.0102	0
0.0084	0.0051	0.0098
0.0084	0.0151	0.0098
0.0084	0.0051	0
-0	0.0102	0.0196
-0	0.0002	0
-0.0084	-0.0047	0.0098
-0	0.0002	0
0.0084	0.0051	0
-0	0.0102	0
-0	0.0102	0.0098
0.0084	0.0051	0.0098
-0	0.0002	0.0098
0.0084	0.0051	0.0098
0.0084	0.0051	0
0.0169	0.0002	0
0.0084	0.0151	0
0.0084	0.0051	0.0098
-0	0.0002	0
-0	0.0002	0.0098
0.0084	0.0051	0
-0	0.0102	0.0098
0	0.01	0.0098
0.0084	0.0051	0.0098
-0	0.0102	0
-0	0.0002	0
0.0169	0.0002	0
0.0169	0.01	0
-0	0.0102	0
0.0084	-0.0047	0.0098
-0	0.0102	0.0098
0	0.01	0
0.0084	0.0151	0.0098
0.0084	0.0051	0
0.0169	0.0102	0.0098
0.0084	0.0051	0
0.0169	0.0002	0
0.0084	0.0051	0.0098
0.0084	-0.0049	0
0.0084	0.0051	0.0098
0.0084	0.0151	0
0.0084	0.0051	-0.0098
0.0084	-0.0049	0.0098
-0	0.0002	0.0098
0.0084	0.0051	0.0098
0.0084	0.0151	0
0.0169	0.02	0
0.0084	0.0151	0.0098
0.0084	0.0051	0.0196
0.0084	0.0051	0
-0.0084	0.0051	0
0.0169	0.01	0.0098
-0	0.0102	0
0.0084	0.0051	0
0.0253	0.0051	0
0.0084	0.0049	0.0098
0	0.01	0
-0	0.0102	0
0.0084	-0.0149	0.0098
0.0169	0.0002	0
-0	0.0002	0.0098
0.0084	0.0051	0.0098
0.0084	0.0051	0.0098
0.0084	0.0051	0
0.0084	0.0051	-0.0196
-0	0.0002	0
0	0.01	0
0.0084	0.0051	0.0098
0.0084	0.0051	0.0098
-0	-0.0098	0.0098
0.0084	0.0051	0.0098
0.0084	-0.0049	0
-0	0.0002	0
0.0169	0.0002	0
0.0084	0.0051	0
-0	0.0002	0.0098
0.0084	-0.0049	0
0.0084	0.0051	0
0.0084	0.0051	0
0.0253	0.0149	0
0.0084	-0.0049	0
0	0.01	0
0.0084	-0.0049	0.0098
-0.0084	0.0051	0
0.0169	0.01	0.0098
0.0169	0.0002	0
0.0084	0.0051	0.0098
0.0084	0.0049	0.0098
0.0084	0.0051	0
-0	0.0002	0
0.0169	0.01	0.0098
0.0084	-0.0049	0
0.0084	0.0051	0.0098
0.0084	0.0051	0.0098
0.0084	0.0051	0
0.0084	0.0051	0
0.0169	0.01	0
0.0084	-0.0047	0
0	0	0
0	0.01	0
0.0169	0.02	0
0.0084	-0.0049	0.0098
0.0084	0.0051	0
0	0.02	0
-0	0.0002	0.0098
0.0084	-0.0049	0.0098
-0	0.0002	0
0	0.01	0.0098
0.0084	0.0051	0
0	0.01	0.0098
0	0	0.0098
0.0084	0.0051	0.0098
0.0084	0.0051	0
0	0.01	0
0.0169	0.01	0.0098
0.0169	0.02	0
0.0169	0	0
0.0084	0.0051	0
-0	0.0002	0
-0	-0.0098	0
0.0084	0.0151	0
0.0169	0	0
0.0084	0.0051	0.0098
0	0	0.0098
0.0084	-0.0149	0.0098
0.0084	-0.0049	0
0.0169	0.01	0
0	0	0
0.0084	0.0051	0
0.0084	0.0051	0
0.0084	-0.0049	0
-0	-0.0098	-0.0098
0.0084	0.0051	0
0.0084	-0.0049	0.0098
0.0084	0.0051	0
0.0084	0.0051	0.0098
0.0084	0.0051	0
0	0	0
0.0084	0.0051	0
0.0084	0.0151	0.0098
0.0084	0.0051	-0.0098
0.0084	0.0151	0.0098
0.0084	-0.0049	0.0098
-0	0.0102	0
0.0084	0.0051	0.0098
0.0084	0.0051	0.0098
0.0169	0	0.0098
0.0084	0.0051	0
0.0084	0.0053	0
0.0084	0.0051	0
0.0084	0.0051	0
0.0084	0.0051	0.0098
-0	0.0102	0
0.0084	-0.0049	0
0.0084	0.0149	0.0098
0.0084	0.0051	0
0.0084	0.0051	0
0.0084	0.0053	0.0098
0	0.01	0
0.0084	0.0051	0.0098
-0.0084	0.0151	0
-0	-0.0098	0
0.0084	0.0151	0
0.0169	0.01	0
-0	-0.0098	0.0098
-0.0084	0.0149	0
-0.0084	0.0151	0.0098
0.0084	-0.0049	0
0.0169	0.02	0
-0	0.0102	0
-0	0.0002	0
0.0084	-0.0049	0
0.0169	0.02	0
0	0.01	0
0.0084	0.0151	0.0098
0	0.01	0
0.0084	0.0051	0.0098
0.0084	0.0051	0
-0	0.0002	0
0.0084	0.0151	0.0098
0.0084	0.0051	0
-0	0.0102	0
-0	-0.0096	0.0098
0.0084	0.0151	0
0	0.02	-0.0098
0.0084	0.0051	0
0.0084	-0.0049	0.0098
0.0084	-0.0049	0.0098
-0.0084	0.0051	0.0098
0.0169	0.02	0.0098
0.0084	0.0051	0
-0.0084	-0.0047	0
0.0084	0.0151	0
0.0084	-0.0049	0
0	0.01	0.0098
0.0084	-0.0049	0.0098
0.0084	0.0051	0
0.0084	0.0051	0
0.0084	0.0151	0
0.0084	0.0051	0
0.0084	0.0051	0.0098
0.0169	0.0002	0
-0	0.0002	0.0098
0.0084	0.0051	0
0.0084	-0.0049	0
0.0084	0.0051	0.0098
0.0084	0.0051	0
0	0.01	0.0098
0.0084	0.0149	0
-0	0.0002	0
-0	0.0002	0
0	0.02	0
0.0084	0.0051	0
0.0084	0.0151	0
0	0.01	0.0098
0.0084	0.0051	-0.0196
0.0084	0.0051	0
0	0	0.0098
0	0	-0.0098
0.0084	0.0051	0
0.0084	0.0151	0.0098
0.0084	-0.0049	0
0.0084	0.0051	0.0098
-0	0.0002	0
0.0084	0.0051	0
0.0084	0.0151	0
0.0084	0.0151	0
0.0084	0.0151	0
0.0084	0.0151	0.0098
0.0084	-0.0047	0
0.0084	0.0051	0.0098
-0	0.0102	0
-0	0.0002	0
0.0084	-0.0047	0
0.0084	0.0151	0.0098
0.0084	0.0251	0
0.0169	0.0102	0
0.0084	0.0151	0.0098
-0.0084	0.0051	0
0.0084	-0.0047	0
-0.0084	0.0151	0.0196
0.0084	0.0051	0
0.0084	0.0051	0.0098
0.0084	0.0151	0.0098
0.0084	-0.0049	0
0.0084	0.0051	0
0.0084	0.0151	0
0.0169	0.0002	0
0.0169	-0.0098	0
0.0084	0.0151	0
0.0084	0.0051	0
0	0.01	0
-0	0.0002	0.0098
0.0084	-0.0047	0.0098
0.0084	0.0051	0
0.0084	0.0051	0.0098
0.0084	0.0151	0.0098
0.0084	0.0151	-0.0098
0.0084	0.0051	0
-0	0.0002	0.0098
0	0.01	0.0098
0.0253	0.0149	0
0.0169	-0.0098	0.0098
0.0084	0.0053	0
-0.0084	0.0051	0.0098
0.0084	0.0251	0.0098
0.0084	0.0051	0
0.0084	0.0051	0
-0.0084	-0.0047	0
0.0084	0.0151	0
-0	0.0102	0
0	0	0
0.0169	0.01	0.0098
-0.0084	0.0151	0
0.0084	0.0151	0
-0.0253	-0.0531	0.0587
0.0084	0.0047	0
0.0169	0.0196	0.0098
0.0169	0.0093	0
0.0084	0.0049	0.0098
0	0.01	0
-0	0.0104	0
-0.0084	0.0156	0.0098
-0.0169	0.0107	0.0098
-0.0084	0.0058	0.0098
-0.0084	0.0058	0.0196
-0	0.0104	0
0.0084	-0.0047	0.0098
0.0084	0.0149	0.0098
-0.0084	-0.0051	0.0098
0.0084	0.0147	0.0098
0.0084	-0.0051	0.0098
0	0	0.0196
-0	0.0102	0.0098
-0.0084	0.0053	0.0098
-0	0.0104	0.0098
-0.0084	0.0056	0.0098
-0	0.0104	0.0196
